route_id,direction_id,time_period,speed_mph,district_name,Shape_Length
61,1,all_day,15.49079862,6,41591.8116127795
22,1,offpeak,12.92073695,6,33121.1427111092
22,1,peak,13.45453956,6,33121.1427111092
22,1,all_day,13.22011988,6,33121.1427111092
22,0,offpeak,12.8315969,6,27255.3269373449
22,0,peak,12.65143811,6,27255.3269373449
22,0,all_day,12.73255987,6,27255.3269373449
82,1,offpeak,15.39788246,6,26303.4103654103
82,1,peak,16.54832236,6,26303.4103654103
82,1,all_day,16.04871151,6,26303.4103654103
82,0,offpeak,16.70302537,6,27535.8248870904
82,0,peak,16.19566487,6,27535.8248870904
82,0,all_day,16.40395349,6,27535.8248870904
92,0,offpeak,42.94627165,6,62121.8719937834
92,0,peak,44.45038092,6,62121.8719937834
92,0,all_day,43.42520185,6,62121.8719937834
92,1,offpeak,40.23598303,6,63996.8448692286
92,1,peak,40.41080491,6,63996.8448692286
92,1,all_day,40.3297617,6,63996.8448692286
83,1,offpeak,9.99856083,6,17363.100707351
83,1,peak,10.50028692,6,17363.100707351
83,1,all_day,10.25704714,6,17363.100707351
83,0,offpeak,11.27160156,6,18746.7912760171
83,0,peak,10.78767563,6,18746.7912760171
83,0,all_day,11.01918271,6,18746.7912760171
41,1,offpeak,15.27045409,6,44070.797086593
41,1,peak,15.48767614,6,44070.797086593
41,1,all_day,15.38302151,6,44070.797086593
41,0,offpeak,17.24522049,6,43205.5073585448
41,0,peak,17.13804827,6,43205.5073585448
41,0,all_day,17.18659731,6,43205.5073585448
42,0,offpeak,12.84886454,6,23393.8767522768
42,0,peak,12.84400474,6,23393.8767522768
42,0,all_day,12.84627891,6,23393.8767522768
42,1,offpeak,11.61126726,6,22734.9815736889
42,1,peak,12.18654629,6,22734.9815736889
42,1,all_day,11.90991894,6,22734.9815736889
21,0,offpeak,14.64925678,6,24035.1020693368
21,0,peak,13.88570418,6,24035.1020693368
21,0,all_day,14.21633055,6,24035.1020693368
21,1,offpeak,15.01705882,6,23452.174729329
21,1,peak,14.83653443,6,23452.174729329
21,1,all_day,14.91487001,6,23452.174729329
45,1,offpeak,13.47320283,6,33306.3544880665
45,1,peak,13.74711619,6,33306.3544880665
45,1,all_day,13.62889022,6,33306.3544880665
45,0,offpeak,11.8014739,6,27103.9746423687
45,0,peak,11.96424037,6,27103.9746423687
45,0,all_day,11.88530949,6,27103.9746423687
43,0,offpeak,9.14251961,6,16765.0468992362
43,0,peak,9.05787912,6,16765.0468992362
43,0,all_day,9.09639348,6,16765.0468992362
43,1,offpeak,10.16776241,6,18363.0438637697
43,1,peak,10.75923712,6,18363.0438637697
43,1,all_day,10.49601102,6,18363.0438637697
46,1,offpeak,11.05903491,6,20619.6200330932
46,1,peak,11.99879031,6,20619.6200330932
46,1,all_day,11.57127566,6,20619.6200330932
46,0,offpeak,13.85799656,6,24717.314985378
46,0,peak,14.36907014,6,24717.314985378
46,0,all_day,14.14230549,6,24717.314985378
229,1,offpeak,14.0984125,1,13096.9355394148
229,1,peak,15.17510884,1,13096.9355394148
229,1,all_day,14.60658617,1,13096.9355394148
229,0,offpeak,12.83583205,1,13664.2648597118
229,0,peak,13.43273041,1,13664.2648597118
229,0,all_day,13.16916037,1,13664.2648597118
228,1,offpeak,14.47294285,1,12224.6038484501
228,1,peak,13.75937951,1,12224.6038484501
228,1,all_day,14.0675744,1,12224.6038484501
228,0,offpeak,12.21529164,1,12220.1183317357
228,0,peak,15.73870863,1,12220.1183317357
228,0,all_day,14.07488798,1,12220.1183317357
231,1,offpeak,31.91147039,1,124494.554438543
231,1,all_day,31.91147039,1,124494.554438543
231,0,offpeak,50.21316687,1,119295.719267497
231,0,peak,43.24171555,1,119295.719267497
231,0,all_day,45.7789866,1,119295.719267497
226,1,peak,18.62565087,1,16914.3270945367
226,1,all_day,18.62565087,1,16914.3270945367
226,0,offpeak,17.63221612,1,14503.2092110302
226,0,peak,14.44316085,1,14503.2092110302
226,0,all_day,15.13666391,1,14503.2092110302
230,0,offpeak,25.09304664,1,54720.2063246674
230,0,peak,29.13580501,1,54720.2063246674
230,0,all_day,27.5450086,1,54720.2063246674
230,1,offpeak,23.54333866,1,52806.0519820582
230,1,peak,23.19867703,1,52806.0519820582
230,1,all_day,23.34170946,1,52806.0519820582
232,0,offpeak,32.49095358,1,49190.9308727486
232,0,peak,35.95398497,1,49190.9308727486
232,0,all_day,34.09731644,1,49190.9308727486
232,1,offpeak,31.02403302,1,48883.1726608428
232,1,peak,32.94785353,1,48883.1726608428
232,1,all_day,31.95377987,1,48883.1726608428
227,0,offpeak,14.88876392,1,25658.2435914284
227,0,peak,14.56657539,1,25658.2435914284
227,0,all_day,14.74534055,1,25658.2435914284
227,1,offpeak,13.82352629,1,25657.7695951647
227,1,peak,14.04384205,1,25657.7695951647
227,1,all_day,13.93926291,1,25657.7695951647
200X,0,peak,19.32865813,4,29800.735350485
200X,0,all_day,19.32865813,4,29800.735350485
200X,1,offpeak,21.30345866,4,30851.5101566112
200X,1,peak,20.04586807,4,30851.5101566112
200X,1,all_day,20.44823637,4,30851.5101566112
385,1,offpeak,18.83668408,4,32576.0180113195
385,1,peak,18.46219808,4,32576.0180113195
385,1,all_day,18.65991673,4,32576.0180113195
385,0,offpeak,14.98295283,4,32845.209241978
385,0,peak,19.11821093,4,32845.209241978
385,0,all_day,16.71624687,4,32845.209241978
387,0,offpeak,13.70664315,4,35495.285903699
387,0,peak,15.0031937,4,35495.285903699
387,0,all_day,14.24536524,4,35495.285903699
387,1,offpeak,11.23112348,4,36012.3727391313
387,1,peak,12.02726306,4,36012.3727391313
387,1,all_day,11.58595387,4,36012.3727391313
201X,1,offpeak,20.08185013,4,23165.6480599094
201X,1,peak,15.92140076,4,23165.6480599094
201X,1,all_day,17.25758673,4,23165.6480599094
201X,0,offpeak,19.52718681,4,21695.9978152838
201X,0,peak,18.01347465,4,21695.9978152838
201X,0,all_day,18.21603479,4,21695.9978152838
383,0,offpeak,18.04305987,4,28621.0553636408
383,0,peak,15.5905153,4,28621.0553636408
383,0,all_day,16.81501172,4,28621.0553636408
383,1,offpeak,13.55537031,4,27963.0160374161
383,1,peak,12.71162204,4,27963.0160374161
383,1,all_day,13.09236337,4,27963.0160374161
300X,1,offpeak,29.59595393,4,22104.0084154077
300X,1,peak,27.27465491,4,22104.0084154077
300X,1,all_day,28.31089187,4,22104.0084154077
300X,0,offpeak,19.12811228,4,23298.3653839276
300X,0,peak,18.71591952,4,23298.3653839276
300X,0,all_day,18.83769991,4,23298.3653839276
381,0,offpeak,12.69379017,4,9382.97172127024
381,0,peak,12.70291019,4,9382.97172127024
381,0,all_day,12.69879947,4,9382.97172127024
381,1,offpeak,9.31254338,4,8571.3631396053
381,1,peak,10.75440132,4,8571.3631396053
381,1,all_day,10.07610566,4,8571.3631396053
379,0,peak,19.3260054,4,9303.82635607245
379,0,all_day,19.3260054,4,9303.82635607245
379,1,peak,15.46179967,4,8729.99086033101
379,1,all_day,15.46179967,4,8729.99086033101
384,0,offpeak,11.24331945,4,20734.9339166769
384,0,peak,18.19078692,4,20734.9339166769
384,0,all_day,14.89719875,4,20734.9339166769
384,1,offpeak,15.8416962,4,20081.8980297404
384,1,peak,17.17039582,4,20081.8980297404
384,1,all_day,16.57210204,4,20081.8980297404
380,0,offpeak,14.18096791,4,53530.0435906023
380,0,peak,13.23392008,4,53530.0435906023
380,0,all_day,13.67426383,4,53530.0435906023
380,1,offpeak,12.86816389,4,53607.0485487576
380,1,peak,13.24057947,4,53607.0485487576
380,1,all_day,13.05214471,4,53607.0485487576
391,0,offpeak,18.99426576,4,40410.687637201
391,0,peak,16.7198338,4,40410.687637201
391,0,all_day,17.63612051,4,40410.687637201
391,1,offpeak,16.22941554,4,41282.8574741244
391,1,peak,14.72596176,4,41282.8574741244
391,1,all_day,15.44780172,4,41282.8574741244
388,0,offpeak,14.64115649,4,48497.0717802134
388,0,peak,13.92907364,4,48497.0717802134
388,0,all_day,14.28915696,4,48497.0717802134
388,1,offpeak,12.72158708,4,48162.1599302361
388,1,peak,13.22281205,4,48162.1599302361
388,1,all_day,12.97862513,4,48162.1599302361
389,0,offpeak,13.04950614,4,17812.0569336865
389,0,all_day,13.04950614,4,17812.0569336865
390,0,peak,19.39602526,4,28460.9005917984
390,0,all_day,19.39602526,4,28460.9005917984
390,1,offpeak,14.40643774,4,28221.1364707767
390,1,peak,11.9648916,4,28221.1364707767
390,1,all_day,13.92510792,4,28221.1364707767
36,0,offpeak,18.94071747,4,25317.1873139642
36,0,peak,17.44980911,4,25317.1873139642
36,0,all_day,17.98148686,4,25317.1873139642
36,1,offpeak,17.15618674,4,22084.6553422487
36,1,peak,16.75299837,4,22084.6553422487
36,1,all_day,16.93079554,4,22084.6553422487
49,0,offpeak,18.08531855,4,40607.8594388445
49,0,peak,18.11372742,4,40607.8594388445
49,0,all_day,18.10002313,4,40607.8594388445
49,1,offpeak,17.16627532,4,39972.6922164494
49,1,peak,17.10666575,4,39972.6922164494
49,1,all_day,17.13815524,4,39972.6922164494
22,0,offpeak,13.95560327,4,25009.4715863141
22,0,peak,13.16303432,4,25009.4715863141
22,0,all_day,13.55244957,4,25009.4715863141
22,1,offpeak,16.19913877,4,25606.7893409493
22,1,peak,14.65504217,4,25606.7893409493
22,1,all_day,15.34674313,4,25606.7893409493
35,1,offpeak,10.8943448,4,3516.02703884117
35,1,peak,10.97142641,4,3516.02703884117
35,1,all_day,10.93641942,4,3516.02703884117
35,0,offpeak,9.75528447,4,4521.68634273987
35,0,peak,9.10066463,4,4521.68634273987
35,0,all_day,9.3935037,4,4521.68634273987
228,1,offpeak,12.59746008,4,23850.3339785025
228,1,peak,13.31423933,4,23850.3339785025
228,1,all_day,12.99096615,4,23850.3339785025
228,0,offpeak,15.21536761,4,23658.7379795752
228,0,peak,14.83166373,4,23658.7379795752
228,0,all_day,14.97709,4,23658.7379795752
619,1,offpeak,24.41595665,4,17140.5910787841
619,1,peak,18.8409954,4,17140.5910787841
619,1,all_day,20.48692288,4,17140.5910787841
619,0,offpeak,21.62733736,4,16390.7579100618
619,0,peak,19.48091706,4,16390.7579100618
619,0,all_day,20.10882187,4,16390.7579100618
654,0,offpeak,10.56112158,4,22222.6925987384
654,0,all_day,10.56112158,4,22222.6925987384
71,1,offpeak,27.86279069,4,39278.2743759068
71,1,peak,24.77518209,4,39278.2743759068
71,1,all_day,26.41863825,4,39278.2743759068
71,0,offpeak,23.65321381,4,40439.3583683493
71,0,peak,22.06854039,4,40439.3583683493
71,0,all_day,22.92485626,4,40439.3583683493
68,0,offpeak,19.85496635,4,57315.9836278522
68,0,peak,17.95489829,4,57315.9836278522
68,0,all_day,19.16615526,4,57315.9836278522
68,1,offpeak,19.53605667,4,57927.0254841071
68,1,peak,19.38130268,4,57927.0254841071
68,1,all_day,19.46568895,4,57927.0254841071
23,0,offpeak,11.39349828,4,18758.271742402
23,0,peak,11.0222174,4,18758.271742402
23,0,all_day,11.15639449,4,18758.271742402
23,1,offpeak,11.04705105,4,18806.0067499153
23,1,peak,10.78534244,4,18806.0067499153
23,1,all_day,10.90066149,4,18806.0067499153
625,0,offpeak,11.39616779,4,6194.89830333134
625,0,all_day,11.39616779,4,6194.89830333134
625,1,peak,10.26761392,4,19608.7826384852
625,1,all_day,10.26761392,4,19608.7826384852
245,0,offpeak,15.88805356,4,16209.6933433149
245,0,peak,18.77757308,4,16209.6933433149
245,0,all_day,17.37586835,4,16209.6933433149
245,1,offpeak,18.7319113,4,16915.6886122643
245,1,peak,18.1832509,4,16915.6886122643
245,1,all_day,18.42385403,4,16915.6886122643
29,1,offpeak,12.54480289,4,19240.4780524338
29,1,peak,14.02615346,4,19240.4780524338
29,1,all_day,13.51715427,4,19240.4780524338
29,0,peak,14.15181682,4,18844.5316422047
29,0,all_day,14.15181682,4,18844.5316422047
613,1,offpeak,19.32575325,4,11442.1775592282
613,1,peak,6.51411352,4,11442.1775592282
613,1,all_day,10.17007959,4,11442.1775592282
613,0,offpeak,14.01159374,4,12119.7948147972
613,0,peak,7.85331581,4,12119.7948147972
613,0,all_day,10.45318581,4,12119.7948147972
233,0,offpeak,15.68338667,4,12903.4203526985
233,0,peak,15.90990626,4,12903.4203526985
233,0,all_day,15.81632856,4,12903.4203526985
233,1,offpeak,16.11799994,4,11127.6442557543
233,1,peak,14.59770488,4,11127.6442557543
233,1,all_day,15.32022838,4,11127.6442557543
219,1,offpeak,17.90378805,4,9254.27052368759
219,1,peak,16.27685893,4,9254.27052368759
219,1,all_day,17.00595283,4,9254.27052368759
219,0,offpeak,17.27631218,4,12272.117858941
219,0,peak,22.42858207,4,12272.117858941
219,0,all_day,19.7754939,4,12272.117858941
17,0,offpeak,17.59958933,4,28604.0205535343
17,0,peak,15.46484324,4,28604.0205535343
17,0,all_day,16.38005905,4,28604.0205535343
17,1,offpeak,14.34644571,4,26307.2398417272
17,1,peak,14.32355126,4,26307.2398417272
17,1,all_day,14.33481929,4,26307.2398417272
61,0,offpeak,17.41593206,4,50592.0954056645
61,0,peak,18.61335247,4,50592.0954056645
61,0,all_day,17.87349769,4,50592.0954056645
61,1,offpeak,18.30081949,4,50617.5510153862
61,1,peak,19.22137186,4,50617.5510153862
61,1,all_day,18.90440079,4,50617.5510153862
57,0,offpeak,16.95521838,4,42632.2720856557
57,0,peak,16.29052935,4,42632.2720856557
57,0,all_day,16.57907926,4,42632.2720856557
57,1,offpeak,16.72062495,4,41799.1534413924
57,1,peak,16.43940865,4,41799.1534413924
57,1,all_day,16.55964687,4,41799.1534413924
7,0,offpeak,19.18309892,7,36347.7987634677
7,0,peak,16.96279081,7,36347.7987634677
7,0,all_day,18.39005699,7,36347.7987634677
7,1,offpeak,19.57244593,7,34539.7227534722
7,1,peak,18.5094724,7,34539.7227534722
7,1,all_day,19.10053362,7,34539.7227534722
51,1,offpeak,24.88371037,7,44285.7191435255
51,1,peak,23.21961649,7,44285.7191435255
51,1,all_day,24.01904683,7,44285.7191435255
51,0,offpeak,25.6477923,7,44664.7158011374
51,0,peak,23.6607689,7,44664.7158011374
51,0,all_day,24.71883327,7,44664.7158011374
5,0,offpeak,19.43851494,7,14720.6317769362
5,0,peak,18.16575453,7,14720.6317769362
5,0,all_day,18.87027907,7,14720.6317769362
5,1,offpeak,14.12177345,7,15184.4377690969
5,1,peak,15.55866095,7,15184.4377690969
5,1,all_day,14.77443893,7,15184.4377690969
9,0,offpeak,23.14253036,7,29272.6565163905
9,0,peak,23.85596765,7,29272.6565163905
9,0,all_day,23.53086758,7,29272.6565163905
9,1,offpeak,21.35701001,7,34175.5029215084
9,1,peak,20.91013796,7,34175.5029215084
9,1,all_day,21.13892782,7,34175.5029215084
1,0,offpeak,14.88250578,7,28865.7444805001
1,0,peak,14.8591553,7,28865.7444805001
1,0,all_day,14.87198231,7,28865.7444805001
1,1,offpeak,13.3548384,7,32577.2443690923
1,1,peak,13.11806598,7,32577.2443690923
1,1,all_day,13.2519748,7,32577.2443690923
98,1,peak,24.03735186,7,23975.227349306
98,1,all_day,24.03735186,7,23975.227349306
12,1,offpeak,15.08067296,7,21387.1320545958
12,1,peak,14.94640098,7,21387.1320545958
12,1,all_day,15.01698409,7,21387.1320545958
12,0,offpeak,12.83766931,7,19164.4426066547
12,0,peak,12.21096815,7,19164.4426066547
12,0,all_day,12.57884101,7,19164.4426066547
4,1,offpeak,15.53106223,7,24813.7339041303
4,1,peak,17.30139501,7,24813.7339041303
4,1,all_day,16.42320656,7,24813.7339041303
4,0,offpeak,14.78828871,7,29404.4314907365
4,0,peak,14.94402115,7,29404.4314907365
4,0,all_day,14.86623518,7,29404.4314907365
11,1,offpeak,16.81341938,7,34228.5279874121
11,1,peak,16.70434688,7,34228.5279874121
11,1,all_day,16.76473784,7,34228.5279874121
11,0,offpeak,15.27384792,7,31670.8619902188
11,0,peak,14.20987652,7,31670.8619902188
11,0,all_day,14.77313851,7,31670.8619902188
97,0,peak,18.74724822,7,22729.300610205
97,0,all_day,18.74724822,7,22729.300610205
97,1,peak,17.41202972,7,22636.4477280768
97,1,all_day,17.41202972,7,22636.4477280768
2,1,offpeak,11.0291624,7,23087.6474374243
2,1,peak,12.8117439,7,23087.6474374243
2,1,all_day,11.88068633,7,23087.6474374243
2,0,offpeak,12.99159456,7,22558.2800231689
2,0,peak,12.50462017,7,22558.2800231689
2,0,all_day,12.76022519,7,22558.2800231689
50,0,offpeak,31.44471761,7,117130.757313219
50,0,peak,30.45446255,7,117130.757313219
50,0,all_day,30.94444158,7,117130.757313219
50,1,offpeak,26.66730987,7,59084.1425021231
50,1,peak,29.53474752,7,59084.1425021231
50,1,all_day,28.03006192,7,59084.1425021231
94,1,peak,13.1368162,7,18179.7167418414
94,1,all_day,13.1368162,7,18179.7167418414
52,1,offpeak,29.91768232,7,59427.1480793808
52,1,peak,28.16906359,7,59427.1480793808
52,1,all_day,29.34035728,7,59427.1480793808
52,0,offpeak,29.94703446,7,46448.0510396397
52,0,peak,31.04682354,7,46448.0510396397
52,0,all_day,30.48701377,7,46448.0510396397
3,1,offpeak,15.0469198,7,27896.8794771257
3,1,peak,13.48093936,7,27896.8794771257
3,1,all_day,14.31290219,7,27896.8794771257
3,0,offpeak,15.62767545,7,25190.6912315903
3,0,peak,16.45682522,7,25190.6912315903
3,0,all_day,15.98887706,7,25190.6912315903
8,1,offpeak,24.38614801,7,25448.062872633
8,1,peak,29.23841322,7,25448.062872633
8,1,all_day,25.5062986,7,25448.062872633
8,0,offpeak,14.01500173,7,38936.7930927763
8,0,peak,12.07828048,7,38936.7930927763
8,0,all_day,12.73839605,7,38936.7930927763
103,0,offpeak,12.21978217,7,19145.9402484454
103,0,peak,12.80645251,7,19145.9402484454
103,0,all_day,12.54423046,7,19145.9402484454
103,1,offpeak,10.88925359,7,18458.7316206364
103,1,peak,10.665859,7,18458.7316206364
103,1,all_day,10.77710635,7,18458.7316206364
21,1,offpeak,12.06847341,7,21020.7422553331
21,1,peak,11.74016063,7,21020.7422553331
21,1,all_day,11.92143687,7,21020.7422553331
21,0,offpeak,10.8258138,7,21433.1608791205
21,0,peak,11.62247159,7,21433.1608791205
21,0,all_day,11.17433216,7,21433.1608791205
61,1,offpeak,10.1232621,7,22368.1228519184
61,1,peak,10.35815643,7,22368.1228519184
61,1,all_day,10.23746743,7,22368.1228519184
61,0,offpeak,10.87072844,7,22837.1948042234
61,0,peak,10.23565203,7,22837.1948042234
61,0,all_day,10.58279021,7,22837.1948042234
173,0,offpeak,12.57122475,7,37989.1247646784
173,0,peak,11.88172207,7,37989.1247646784
173,0,all_day,12.26039878,7,37989.1247646784
173,1,offpeak,10.58017703,7,38364.642670844
173,1,peak,10.11728109,7,38364.642670844
173,1,all_day,10.36633078,7,38364.642670844
181,0,offpeak,9.53466195,7,8871.54663608819
181,0,peak,8.31762211,7,8871.54663608819
181,0,all_day,8.88460589,7,8871.54663608819
181,1,offpeak,10.50805637,7,7915.16846673715
181,1,peak,11.27155935,7,7915.16846673715
181,1,all_day,10.90190361,7,7915.16846673715
182,1,offpeak,8.28381532,7,7223.20425985425
182,1,peak,8.31870506,7,7223.20425985425
182,1,all_day,8.30469794,7,7223.20425985425
182,0,offpeak,7.49105157,7,8046.42957247466
182,0,peak,8.00518028,7,8046.42957247466
182,0,all_day,7.76879632,7,8046.42957247466
8,1,offpeak,12.26949712,7,13151.4415946943
8,1,peak,9.72676741,7,13151.4415946943
8,1,all_day,10.74068578,7,13151.4415946943
8,0,offpeak,16.73874966,7,13551.221708852
8,0,peak,18.44034253,7,13551.221708852
8,0,all_day,17.5064144,7,13551.221708852
405,0,peak,14.93643665,7,62755.5330175126
405,0,all_day,14.93643665,7,62755.5330175126
405,1,offpeak,21.52926453,7,62391.8366122396
405,1,all_day,21.52926453,7,62391.8366122396
104,1,offpeak,12.82701941,7,23620.2635608712
104,1,peak,11.73386209,7,23620.2635608712
104,1,all_day,12.29224671,7,23620.2635608712
104,0,offpeak,13.00959121,7,22732.2223204294
104,0,peak,13.23002678,7,22732.2223204294
104,0,all_day,13.1029758,7,22732.2223204294
175,1,offpeak,9.48168745,7,14248.6246819265
175,1,peak,8.90883355,7,14248.6246819265
175,1,all_day,9.18772988,7,14248.6246819265
175,0,offpeak,9.5681208,7,13806.6339162025
175,0,peak,7.5091528,7,13806.6339162025
175,0,all_day,8.48269689,7,13806.6339162025
71,1,offpeak,10.69207536,7,25684.9093710192
71,1,peak,10.12970524,7,25684.9093710192
71,1,all_day,10.34576717,7,25684.9093710192
71,0,offpeak,11.14750934,7,23303.4815585137
71,0,peak,10.80042887,7,23303.4815585137
71,0,all_day,10.97208257,7,23303.4815585137
121,1,offpeak,10.24820535,7,19523.5939685986
121,1,peak,9.76224427,7,19523.5939685986
121,1,all_day,10.00214265,7,19523.5939685986
121,0,offpeak,10.28705573,7,20799.7262936196
121,0,peak,9.47227792,7,20799.7262936196
121,0,all_day,9.86092754,7,20799.7262936196
192,1,offpeak,10.84525332,7,30703.7612678779
192,1,peak,10.87961791,7,30703.7612678779
192,1,all_day,10.86260055,7,30703.7612678779
192,0,offpeak,11.20074164,7,32333.5260131592
192,0,peak,10.75420986,7,32333.5260131592
192,0,all_day,10.98825171,7,32333.5260131592
172,1,offpeak,9.45174164,7,24901.2392219067
172,1,peak,9.59565031,7,24901.2392219067
172,1,all_day,9.52046408,7,24901.2392219067
172,0,offpeak,11.25328884,7,25753.5596404328
172,0,peak,11.20226788,7,25753.5596404328
172,0,all_day,11.22890845,7,25753.5596404328
92,1,offpeak,12.46404348,7,27949.3249360281
92,1,peak,12.2813144,7,27949.3249360281
92,1,all_day,12.37177453,7,27949.3249360281
92,0,offpeak,12.60269138,7,27366.6445592787
92,0,peak,12.34171584,7,27366.6445592787
92,0,all_day,12.47151997,7,27366.6445592787
191,0,offpeak,12.32509691,7,34066.9781044296
191,0,peak,11.74145865,7,34066.9781044296
191,0,all_day,12.07086488,7,34066.9781044296
191,1,offpeak,13.43251567,7,32145.0892305312
191,1,peak,11.90853493,7,32145.0892305312
191,1,all_day,12.6973778,7,32145.0892305312
22,1,offpeak,12.15154039,7,26214.6591210983
22,1,peak,11.16939388,7,26214.6591210983
22,1,all_day,11.68443963,7,26214.6591210983
22,0,offpeak,11.87448871,7,28262.2407436764
22,0,peak,11.18737178,7,28262.2407436764
22,0,all_day,11.55710783,7,28262.2407436764
112,0,offpeak,11.87485667,7,22237.0954828159
112,0,peak,11.52814238,7,22237.0954828159
112,0,all_day,11.71078309,7,22237.0954828159
112,1,offpeak,11.86356898,7,24453.3012637753
112,1,peak,9.73783551,7,24453.3012637753
112,1,all_day,10.62399521,7,24453.3012637753
131,1,offpeak,11.29923861,7,19439.5937970531
131,1,peak,11.95116001,7,19439.5937970531
131,1,all_day,11.61258293,7,19439.5937970531
131,0,offpeak,11.26254814,7,20179.1271955208
131,0,peak,10.53642736,7,20179.1271955208
131,0,all_day,10.84699742,7,20179.1271955208
141,0,offpeak,12.43358705,7,21159.9363272179
141,0,peak,12.9531492,7,21159.9363272179
141,0,all_day,12.65936112,7,21159.9363272179
141,1,offpeak,10.37799842,7,18020.6325044609
141,1,peak,10.29754473,7,18020.6325044609
141,1,all_day,10.33858904,7,18020.6325044609
93,1,offpeak,12.03561917,7,31458.9857049517
93,1,peak,11.82936474,7,31458.9857049517
93,1,all_day,11.92778265,7,31458.9857049517
93,0,offpeak,12.11302106,7,30993.8882808521
93,0,peak,11.59959304,7,30993.8882808521
93,0,all_day,11.88308288,7,30993.8882808521
46,1,offpeak,8.21670668,7,9327.99937963074
46,1,peak,8.83220461,7,9327.99937963074
46,1,all_day,8.48899586,7,9327.99937963074
46,0,offpeak,9.64665547,7,8329.7698725288
46,0,peak,7.9444196,7,8329.7698725288
46,0,all_day,8.77971502,7,8329.7698725288
23,0,offpeak,11.59795964,7,24236.5344307306
23,0,peak,10.88985523,7,24236.5344307306
23,0,all_day,11.27611242,7,24236.5344307306
23,1,offpeak,12.3036711,7,23904.3225968097
23,1,peak,11.09844891,7,23904.3225968097
23,1,all_day,11.71232346,7,23904.3225968097
101,1,offpeak,10.79153897,7,19727.7645336317
101,1,peak,11.64652519,7,19727.7645336317
101,1,all_day,11.22226332,7,19727.7645336317
101,0,offpeak,11.49006924,7,20622.4175159087
101,0,peak,10.52005294,7,20622.4175159087
101,0,all_day,11.05687622,7,20622.4175159087
111,1,offpeak,12.68767249,7,26388.4669531076
111,1,peak,12.2081559,7,26388.4669531076
111,1,all_day,12.45781157,7,26388.4669531076
111,0,offpeak,11.46364852,7,23658.7896030571
111,0,peak,11.59554288,7,23658.7896030571
111,0,all_day,11.51283433,7,23658.7896030571
51,1,offpeak,11.11369927,7,19821.9292820258
51,1,peak,10.49238951,7,19821.9292820258
51,1,all_day,10.79915261,7,19821.9292820258
51,0,offpeak,11.11855835,7,20261.2398988681
51,0,peak,10.70920056,7,20261.2398988681
51,0,all_day,10.91234658,7,20261.2398988681
151,0,offpeak,7.31678574,7,7626.29648543278
151,0,peak,7.12611872,7,7626.29648543278
151,0,all_day,7.1975703,7,7626.29648543278
151,1,offpeak,8.20696233,7,10049.0957203414
151,1,peak,8.19821062,7,10049.0957203414
151,1,all_day,8.20176233,7,10049.0957203414
4,0,offpeak,15.65682759,7,11272.5658820214
4,0,peak,14.29111915,7,11272.5658820214
4,0,all_day,14.95575096,7,11272.5658820214
4,1,offpeak,10.21695723,7,11032.1371483496
4,1,peak,9.92912105,7,11032.1371483496
4,1,all_day,10.05791909,7,11032.1371483496
94,0,offpeak,13.22610396,7,13516.9171262983
94,0,all_day,13.22610396,7,13516.9171262983
174,1,offpeak,12.47589323,7,9787.21823809468
174,1,all_day,12.47589323,7,9787.21823809468
174,0,offpeak,13.62030089,7,9428.10375171715
174,0,all_day,13.62030089,7,9428.10375171715
91,0,offpeak,12.27051206,7,29859.6207381309
91,0,peak,11.60429212,7,29859.6207381309
91,0,all_day,11.94037314,7,29859.6207381309
91,1,offpeak,12.65143485,7,30359.0405166008
91,1,peak,10.93407166,7,30359.0405166008
91,1,all_day,11.75655738,7,30359.0405166008
171,0,offpeak,11.91548155,7,20169.1295362559
171,0,peak,10.87077705,7,20169.1295362559
171,0,all_day,11.35792979,7,20169.1295362559
171,1,offpeak,10.00584278,7,19584.6588368335
171,1,peak,9.33617376,7,19584.6588368335
171,1,all_day,9.6384021,7,19584.6588368335
2,0,offpeak,13.02236033,7,13352.0861412928
2,0,peak,12.71755206,7,13352.0861412928
2,0,all_day,12.85317616,7,13352.0861412928
2,1,offpeak,15.00955755,7,13243.7192734406
2,1,peak,13.85576564,7,13243.7192734406
2,1,all_day,14.32201347,7,13243.7192734406
102,1,offpeak,9.46424226,7,20916.9958069322
102,1,peak,10.46898046,7,20916.9958069322
102,1,all_day,10.03876476,7,20916.9958069322
102,0,offpeak,14.43952347,7,20483.1260582656
102,0,peak,12.00406934,7,20483.1260582656
102,0,all_day,13.23608043,7,20483.1260582656
41,1,offpeak,11.08348197,7,21260.9485436524
41,1,peak,10.56452319,7,21260.9485436524
41,1,all_day,10.8041172,7,21260.9485436524
41,0,offpeak,10.3161268,7,20808.525523604
41,0,peak,10.23366998,7,20808.525523604
41,0,all_day,10.27224309,7,20808.525523604
1,0,offpeak,11.66167286,7,9769.15846875481
1,0,peak,11.44824659,7,9769.15846875481
1,0,all_day,11.54889529,7,9769.15846875481
1,1,offpeak,18.51746258,7,10020.5195118676
1,1,peak,17.53768898,7,10020.5195118676
1,1,all_day,18.01546558,7,10020.5195118676
580X,1,offpeak,28.05239396,4,23693.033032755
580X,1,peak,24.54619516,4,23693.033032755
580X,1,all_day,25.12367104,4,23693.033032755
580X,0,peak,12.33887759,4,23822.771188503
580X,0,all_day,12.33887759,4,23822.771188503
